,week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,precipitation,max_temperature,min_temperature,8012,8022
2015-02-28,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,27.7,19.7,1052.0,1109.0
2015-03-01,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,26.3,18.2,336.0,381.0
2015-03-02,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.2,17.2,4274.0,3796.0
2015-03-03,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.5,19.5,4359.0,3686.0
2015-03-04,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,30.5,18.9,4440.0,3476.0
2015-03-05,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.6,19.7,4401.0,3613.0
2015-03-06,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.5,19.4,4082.0,3397.0
2015-03-07,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38.2,26.6,19.4,1175.0,1266.0
2015-03-08,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,69.2,24.4,19.7,337.0,352.0
2015-03-09,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.0,23.3,19.7,4471.0,3740.0
2015-03-10,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.7,26.9,21.2,4579.0,3573.0
2015-03-11,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.5,28.1,20.1,4589.0,3789.0
2015-03-12,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,26.9,19.2,4268.0,3661.0
2015-03-13,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,26.6,20.0,4239.0,3386.0
2015-03-14,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2,27.9,19.9,1329.0,1507.0
2015-03-15,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3,26.8,19.1,535.0,420.0
2015-03-16,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.4,29.4,18.6,4490.0,3794.0
2015-03-17,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.2,25.6,18.6,4668.0,3759.0
2015-03-18,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,24.1,19.7,4690.0,3928.0
2015-03-19,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,27.1,19.2,4582.0,3805.0
2015-03-20,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4,28.2,18.9,4480.0,3556.0
2015-03-21,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.7,25.3,18.5,1384.0,1603.0
2015-03-22,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.7,22.8,18.1,375.0,331.0
2015-03-23,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.2,23.3,17.1,4251.0,3706.0
2015-03-24,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,26.3,17.4,4421.0,3545.0
2015-03-25,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,27.9,17.1,4475.0,3518.0
2015-03-26,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.8,18.3,4388.0,3584.0
2015-03-27,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,30.8,18.0,4040.0,3402.0
2015-03-28,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.5,19.1,1388.0,1404.0
2015-03-29,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,26.6,20.5,641.0,609.0
2015-03-30,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.6,25.9,19.0,3708.0,3007.0
2015-03-31,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,29.0,20.1,4286.0,2660.0
2015-04-01,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.5,19.2,3870.0,2952.0
2015-04-02,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.2,18.2,3137.0,2582.0
2015-04-03,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.2,16.3,367.0,399.0
2015-04-04,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.4,17.9,492.0,581.0
2015-04-05,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.4,20.1,334.0,283.0
2015-04-06,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.7,18.5,4315.0,3421.0
2015-04-07,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,20.0,16.1,4210.0,3443.0
2015-04-08,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,24.3,14.7,4070.0,3444.0
2015-04-09,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25.6,15.9,4148.0,3418.0
2015-04-10,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25.5,17.0,4365.0,3461.0
2015-04-11,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.4,17.2,1417.0,1621.0
2015-04-12,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25.7,16.8,418.0,413.0
2015-04-13,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25.7,18.1,4331.0,3732.0
2015-04-14,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.8,18.4,4586.0,3747.0
2015-04-15,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.4,18.5,4017.0,3525.0
2015-04-16,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.4,26.7,18.6,4268.0,3763.0
2015-04-17,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.2,27.0,18.4,4289.0,3563.0
2015-04-18,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.3,18.2,887.0,1042.0
2015-04-19,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.2,20.3,371.0,332.0
2015-04-20,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.2,29.2,19.3,1022.0,822.0
2015-04-21,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.0,19.3,495.0,488.0
2015-04-22,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4,21.6,18.9,4266.0,3597.0
2015-04-23,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.6,24.9,18.6,4428.0,3819.0
2015-04-24,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.1,19.3,4542.0,3784.0
2015-04-25,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,23.3,17.4,1718.0,1963.0
2015-04-26,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,23.7,16.1,472.0,341.0
2015-04-27,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,24.9,17.5,4506.0,3783.0
2015-04-28,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.9,17.2,4615.0,3825.0
2015-04-29,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,22.7,16.8,4430.0,3971.0
2015-04-30,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,18.7,14.7,4022.0,3379.0
2015-05-01,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,22.0,13.4,502.0,343.0
2015-05-02,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,26.4,14.7,402.0,648.0
2015-05-03,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,26.3,15.8,502.0,244.0
2015-05-04,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,22.3,17.9,4208.0,3506.0
2015-05-05,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.9,20.8,16.6,4272.0,3632.0
2015-05-06,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,20.4,15.9,4363.0,3611.0
2015-05-07,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.7,15.8,4301.0,3714.0
2015-05-08,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,19.2,13.9,4287.0,3598.0
2015-05-09,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,26.1,13.7,1461.0,1496.0
2015-05-10,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.0,13.7,329.0,331.0
2015-05-11,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.2,20.6,15.7,4580.0,3400.0
2015-05-12,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.7,14.2,4828.0,4031.0
2015-05-13,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8,18.9,14.7,4366.0,3838.0
2015-05-14,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.0,14.2,4050.0,3466.0
2015-05-15,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.5,13.6,4664.0,3777.0
2015-05-16,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,22.3,13.2,1599.0,1938.0
2015-05-17,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,22.4,15.4,536.0,436.0
2015-05-18,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.3,16.6,4337.0,3534.0
2015-05-19,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,22.9,17.0,4346.0,3652.0
2015-05-20,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,23.3,15.9,4464.0,3688.0
2015-05-21,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.0,16.3,4400.0,3640.0
2015-05-22,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.4,16.3,4609.0,3439.0
2015-05-23,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,24.4,15.9,1552.0,1879.0
2015-05-24,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,26.3,17.9,529.0,550.0
2015-05-25,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.4,17.5,4342.0,3732.0
2015-05-26,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,24.8,19.7,4527.0,3669.0
2015-05-27,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.1,19.7,4273.0,3557.0
2015-05-28,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.8,23.2,16.8,4299.0,3578.0
2015-05-29,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2,21.9,15.3,3705.0,2871.0
2015-05-30,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,22.9,13.1,1595.0,1660.0
2015-05-31,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.6,18.4,13.6,455.0,480.0
2015-06-01,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2,18.0,15.2,4206.0,3525.0
2015-06-02,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,17.5,15.0,4290.0,3547.0
2015-06-03,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,21.7,15.0,4199.0,3406.0
2015-06-04,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.1,14.6,555.0,541.0
2015-06-05,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.3,14.1,1148.0,891.0
2015-06-06,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.1,13.8,630.0,674.0
2015-06-07,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.2,15.9,378.0,382.0
2015-06-08,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.4,15.2,4318.0,3607.0
2015-06-09,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.0,15.2,4567.0,3657.0
2015-06-10,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.2,15.5,4519.0,3760.0
2015-06-11,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.9,17.5,4479.0,3726.0
2015-06-12,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,23.5,16.9,4370.0,3512.0
2015-06-13,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27.4,15.5,1287.0,1342.0
2015-06-14,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27.3,18.1,472.0,459.0
2015-06-15,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,23.4,13.1,4197.0,3437.0
2015-06-16,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,18.1,12.1,4392.0,3658.0
2015-06-17,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.1,13.9,4252.0,3518.0
2015-06-18,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.2,15.8,4417.0,3623.0
2015-06-19,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8,17.7,13.2,4195.0,3339.0
2015-06-20,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,20.4,12.5,1509.0,1600.0
2015-06-21,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.6,12.6,474.0,571.0
2015-06-22,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.6,13.1,4351.0,3276.0
2015-06-23,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.5,14.4,4182.0,3458.0
2015-06-24,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8,18.0,13.9,4182.0,3386.0
2015-06-25,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,17.4,12.1,4171.0,3537.0
2015-06-26,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,20.9,12.0,4335.0,3222.0
2015-06-27,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,20.8,10.6,1406.0,1482.0
2015-06-28,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,21.8,11.2,464.0,509.0
2015-06-29,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.4,11.0,3884.0,3226.0
2015-06-30,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.1,13.2,3882.0,3116.0
2015-07-01,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.5,16.2,3807.0,3040.0
2015-07-02,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6,19.9,15.1,3693.0,3084.0
2015-07-03,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.8,18.4,15.6,3682.0,2860.0
2015-07-04,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.2,21.0,10.9,1201.0,1389.0
2015-07-05,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,14.5,11.0,391.0,434.0
2015-07-06,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.6,11.3,3498.0,2703.0
2015-07-07,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.2,13.3,2870.0,2526.0
2015-07-08,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,18.7,14.9,3327.0,2598.0
2015-07-09,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.4,15.3,507.0,587.0
2015-07-10,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.4,14.0,1260.0,826.0
2015-07-11,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,19.8,16.0,644.0,680.0
2015-07-12,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,27.4,14.0,482.0,454.0
2015-07-13,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,28.7,16.7,2967.0,2506.0
2015-07-14,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,29.3,18.4,3043.0,2379.0
2015-07-15,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,27.6,17.2,3335.0,2505.0
2015-07-16,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.8,16.2,2987.0,2332.0
2015-07-17,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.3,15.8,2932.0,2289.0
2015-07-18,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.8,18.2,877.0,1093.0
2015-07-19,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.9,14.6,353.0,352.0
2015-07-20,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.1,14.9,2972.0,2331.0
2015-07-21,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,21.4,14.0,3007.0,2260.0
2015-07-22,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,16.1,12.8,2881.0,2360.0
2015-07-23,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.6,13.6,2910.0,2403.0
2015-07-24,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.8,14.3,2908.0,2165.0
2015-07-25,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.6,17.9,14.9,703.0,1061.0
2015-07-26,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,22.9,13.6,445.0,282.0
2015-07-27,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.2,11.0,3026.0,2443.0
2015-07-28,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.5,11.6,3099.0,2471.0
2015-07-29,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.8,11.0,3103.0,2687.0
2015-07-30,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,26.7,11.3,3384.0,2684.0
2015-07-31,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,26.6,12.8,3380.0,2637.0
2015-08-01,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.4,14.3,975.0,1199.0
2015-08-02,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.3,13.8,541.0,482.0
2015-08-03,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.9,14.9,4324.0,3553.0
2015-08-04,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.4,15.2,4390.0,3609.0
2015-08-05,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.2,15.0,4333.0,3514.0
2015-08-06,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.7,16.3,4426.0,3675.0
2015-08-07,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.9,15.5,4372.0,3388.0
2015-08-08,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.8,16.0,1242.0,1254.0
2015-08-09,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.2,15.6,402.0,391.0
2015-08-10,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.0,15.6,4716.0,4014.0
2015-08-11,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.2,15.2,4872.0,3922.0
2015-08-12,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.6,14.1,4969.0,3984.0
2015-08-13,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.1,14.1,4884.0,3987.0
2015-08-14,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.6,15.3,4291.0,3402.0
2015-08-15,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.8,15.6,1724.0,1680.0
2015-08-16,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.2,16.2,458.0,394.0
2015-08-17,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.0,15.3,4621.0,3784.0
2015-08-18,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.5,16.7,5016.0,3871.0
2015-08-19,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.3,17.3,4782.0,3777.0
2015-08-20,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,19.6,14.8,4882.0,3948.0
2015-08-21,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,22.1,13.2,4293.0,3338.0
2015-08-22,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.2,14.1,1352.0,1382.0
2015-08-23,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,30.0,13.5,526.0,690.0
2015-08-24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,20.5,15.1,4490.0,3824.0
2015-08-25,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4,20.5,14.3,4642.0,3615.0
2015-08-26,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,24.0,14.8,4705.0,3881.0
2015-08-27,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6,19.8,13.8,4203.0,3676.0
2015-08-28,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0,22.1,12.8,4283.0,3237.0
2015-08-29,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.7,12.2,1335.0,1498.0
2015-08-30,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,14.3,481.0,601.0
2015-08-31,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.2,16.6,4419.0,3618.0
2015-09-01,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.7,17.2,4640.0,3836.0
2015-09-02,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,20.2,14.1,4499.0,3912.0
2015-09-03,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,14.8,4621.0,3772.0
2015-09-04,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,19.3,15.2,4069.0,3252.0
2015-09-05,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4,18.5,14.4,1037.0,1033.0
2015-09-06,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,19.9,13.3,353.0,336.0
2015-09-07,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,24.4,13.8,399.0,394.0
2015-09-08,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.6,19.2,15.8,3481.0,2733.0
2015-09-09,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.0,22.9,15.8,3660.0,3047.0
2015-09-10,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.6,13.9,3673.0,3023.0
2015-09-11,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.8,21.8,14.1,3436.0,2580.0
2015-09-12,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27.6,15.6,12.8,1154.0,1094.0
2015-09-13,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,16.1,12.5,501.0,491.0
2015-09-14,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,22.5,13.0,4365.0,3892.0
2015-09-15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.1,14.4,4744.0,4040.0
2015-09-16,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.6,17.2,4504.0,3935.0
2015-09-17,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,33.0,20.4,4717.0,3830.0
